Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:12:29,TIC Turbo Power,,6.8,,0,0
12.03.2025 15:12:29,TIC Gauge 1,11,2.8574e+04,59,0,0
12.03.2025 15:12:29,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:29,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:31,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:31,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:12:31,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:31,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:31,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:33,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:33,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:33,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:12:33,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:33,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:35,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:35,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:35,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:35,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:35,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:37,TIC Gauge 1,11,2.8560e+04,59,0,0
12.03.2025 15:12:37,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:37,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:37,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:37,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:39,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:39,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:12:39,TIC Gauge 1,11,2.8574e+04,59,0,0
12.03.2025 15:12:39,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:39,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:41,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:41,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:41,TIC Turbo Power,,7.5,,0,0
12.03.2025 15:12:41,TIC Gauge 1,11,2.8574e+04,59,0,0
12.03.2025 15:12:41,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:43,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:43,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:43,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:43,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:43,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:45,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:45,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:12:45,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:45,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:45,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:47,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:47,TIC Turbo Power,,5.4,,0,0
12.03.2025 15:12:47,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:47,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:49,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:49,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:12:49,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:50,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:51,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:51,TIC Turbo Power,,7.5,,0,0
12.03.2025 15:12:51,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:53,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:53,TIC Turbo Power,,6.3,,0,0
12.03.2025 15:12:54,TIC Gauge 1,11,2.8419e+04,59,0,0
12.03.2025 15:12:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:55,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:55,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:12:56,TIC Gauge 1,11,2.8238e+04,59,0,0
12.03.2025 15:12:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:58,TIC Turbo Power,,6.8,,0,0
12.03.2025 15:12:58,TIC Gauge 1,11,2.8238e+04,59,0,0
12.03.2025 15:12:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:00,TIC Turbo Power,,8.2,,0,0
12.03.2025 15:13:00,TIC Gauge 1,11,2.8238e+04,59,0,0
